Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Lazer,Família com crianças,Hoteis,2023-07-16,2023-07-23,São Paulo - SP,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,258.58,Familia de parques aquaticos
Saúde/Bem-estar,Família com crianças,Parques aquáticos,2023-08-18,2023-08-24,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,622.12,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2023-10-26,2023-10-28,Goiânia - GO,Ensino Médio,Servidor Público,Até 3 salários mínimos,136.94,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2023-12-21,2023-12-26,São Paulo - SP,Superior Incompleto,Estudante,Até 3 salários mínimos,120.03,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-05-05,2023-05-12,Belo Horizonte - MG,Superior Completo,Aposentado,6 a 10 salários mínimos,507.16,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2023-06-02,2023-06-07,Campinas - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1197.36,Turista fiel premium
Lazer,Casal,Conhecer pontos turísticos principais,2023-04-04,2023-04-05,São José do Rio Preto - SP,Superior Completo,CLT,3 a 6 salários mínimos,493.21,Casal de fim de semana
Visitar familiares,Grupo de amigos,Conhecer pontos turísticos principais,2023-12-25,2024-01-03,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,115.12,Turista econômico
Eventos,Casal,"Restaurantes, parques, saídas à noite",2023-08-18,2023-08-22,Curitiba - PR,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,933.97,Turista de Evento
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-11,2023-01-19,São Paulo - SP,Ensino Médio,Aposentado,3 a 6 salários mínimos,160.04,Turista econômico
Negócios,Sozinho,Hoteis,2023-06-19,2023-06-23,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1339.94,Turista Corporativo
Lazer,Sozinho,Parques aquáticos,2023-07-15,2023-07-20,São José do Rio Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,588.4,Familia de parques aquaticos
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-01-19,2023-01-26,Goiânia - GO,Superior Completo,Assalariado,Até 3 salários mínimos,491.2,Familia de parques aquaticos
Eventos,Casal,Hoteis,2023-08-19,2023-08-25,São Paulo - SP,Superior Incompleto,Estudante,3 a 6 salários mínimos,413.51,Turista de Evento
Lazer,Casal,Parques aquáticos,2023-10-15,2023-10-21,Campinas - SP,Superior Completo,CLT,6 a 10 salários mínimos,792.67,Familia de parques aquaticos
Negócios,Casal,Participar de eventos da cidade,2023-04-12,2023-04-16,Campinas - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,241.28,Turista Corporativo
Lazer,Casal,Parques aquáticos,2023-02-16,2023-02-23,Belo Horizonte - MG,Superior Completo,Estudante,6 a 10 salários mínimos,707.23,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-30,2024-01-04,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,635.92,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-06,2023-07-13,São Paulo - SP,Superior Completo,Servidor Público,3 a 6 salários mínimos,393.53,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-03-27,2023-03-31,São Paulo - SP,Superior Completo,Aposentado,Até 3 salários mínimos,559.34,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2023-08-08,2023-08-12,Belo Horizonte - MG,Ensino Médio,Assalariado,3 a 6 salários mínimos,217.97,Turista Corporativo
Negócios,Família com crianças,Parques aquáticos,2023-12-23,2023-12-27,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,530.59,Familia de parques aquaticos
Saúde/Bem-estar,Sozinho,Parques aquáticos,2023-07-02,2023-07-08,São José do Rio Preto - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,599.62,Familia de parques aquaticos
Eventos,Casal,Participar de eventos da cidade,2023-08-21,2023-08-25,São José do Rio Preto - SP,Superior Completo,Assalariado,3 a 6 salários mínimos,280.94,Turista de Evento
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-16,2023-07-23,São Paulo - SP,Pós-graduação,Estudante,3 a 6 salários mínimos,172.47,Turista econômico
Negócios,Família com crianças,"Restaurantes, parques, saídas à noite",2023-09-05,2023-09-07,Curitiba - PR,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,750.75,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2023-12-21,2023-12-28,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,581.33,Familia de parques aquaticos
Eventos,Sozinho,Participar de eventos da cidade,2023-08-20,2023-08-26,Ribeirão Preto - SP,Superior Completo,Assalariado,3 a 6 salários mínimos,263.37,Turista de Evento
Saúde/Bem-estar,Casal,"Restaurantes, parques, saídas à noite",2023-11-15,2023-11-19,Curitiba - PR,Superior Completo,Servidor Público,6 a 10 salários mínimos,555.13,Casal de fim de semana
Eventos,Família com crianças,Participar de eventos da cidade,2023-08-20,2023-08-27,Curitiba - PR,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,102.76,Turista de Evento
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-24,2023-01-30,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,202.24,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-08,2023-07-17,Curitiba - PR,Pós-graduação,Estudante,Até 3 salários mínimos,120.55,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-12-18,2023-12-25,Ribeirão Preto - SP,Superior Incompleto,CLT,6 a 10 salários mínimos,697.59,Familia de parques aquaticos
Negócios,Sozinho,Participar de eventos da cidade,2023-11-27,2023-11-30,Curitiba - PR,Ensino Médio,Estudante,Até 3 salários mínimos,174.95,Turista Corporativo
Visitar familiares,Casal,Parques aquáticos,2023-12-25,2023-12-30,Ribeirão Preto - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,1137.08,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2023-07-21,2023-07-27,Goiânia - GO,Superior Completo,Assalariado,6 a 10 salários mínimos,573.12,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2023-01-09,2023-01-15,Curitiba - PR,Superior Completo,Servidor Público,3 a 6 salários mínimos,357.81,Familia de parques aquaticos
Eventos,Casal,Participar de eventos da cidade,2023-08-20,2023-08-26,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,3 a 6 salários mínimos,250.89,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2023-07-31,2023-08-06,Goiânia - GO,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1532.32,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-27,2024-01-03,São Paulo - SP,Superior Completo,Servidor Público,Até 3 salários mínimos,788.52,Familia de parques aquaticos
Negócios,Sozinho,Participar de eventos da cidade,2023-04-03,2023-04-07,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,223.85,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-31,2023-08-06,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,1973.42,Turista econômico
Negócios,Família com crianças,Parques aquáticos,2023-07-14,2023-07-19,São Paulo - SP,Superior Completo,Estudante,Até 3 salários mínimos,190.99,Familia de parques aquaticos
Lazer,Sozinho,Conhecer pontos turísticos principais,2023-01-26,2023-01-30,São José do Rio Preto - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,722.24,Familia de parques aquaticos
Visitar familiares,Família com crianças,"Restaurantes, parques, saídas à noite",2023-01-04,2023-01-13,Campinas - SP,Superior Completo,Assalariado,Até 3 salários mínimos,216.14,Turista econômico
Negócios,Casal,Hoteis,2023-10-13,2023-10-16,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,240.86,Turista fiel premium
Negócios,Casal,"Restaurantes, parques, saídas à noite",2023-04-30,2023-05-01,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,783.67,Casal de fim de semana
Saúde/Bem-estar,Grupo de amigos,Hoteis,2023-07-30,2023-08-04,São Paulo - SP,Superior Incompleto,Servidor Público,6 a 10 salários mínimos,606.5,Familia de parques aquaticos
Negócios,Casal,Parques aquáticos,2023-03-21,2023-03-24,São José do Rio Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,163.26,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2023-07-13,2023-07-19,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,173.0,Familia de parques aquaticos
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2023-12-12,2023-12-19,São Paulo - SP,Superior Completo,CLT,Até 3 salários mínimos,244.84,Turista econômico
Negócios,Sozinho,Hoteis,2023-06-16,2023-06-18,Goiânia - GO,Ensino Médio,Assalariado,Até 3 salários mínimos,220.32,Turista Corporativo
Lazer,Sozinho,Parques aquáticos,2023-07-02,2023-07-06,Curitiba - PR,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,455.17,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2023-12-25,2023-12-30,Goiânia - GO,Superior Completo,Assalariado,6 a 10 salários mínimos,581.58,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-30,2023-02-05,Curitiba - PR,Superior Completo,CLT,Até 3 salários mínimos,563.96,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-01,2023-12-05,Belo Horizonte - MG,Superior Completo,Aposentado,3 a 6 salários mínimos,476.36,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-22,2023-07-26,Curitiba - PR,Superior Completo,Assalariado,6 a 10 salários mínimos,522.65,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2023-07-03,2023-07-07,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,794.31,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2023-12-07,2023-12-11,Goiânia - GO,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,605.02,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-28,2024-01-04,São Paulo - SP,Superior Completo,Aposentado,Até 3 salários mínimos,165.57,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-06-19,2023-06-24,São Paulo - SP,Superior Incompleto,Servidor Público,6 a 10 salários mínimos,619.35,Familia de parques aquaticos
Saúde/Bem-estar,Sozinho,Participar de eventos da cidade,2023-08-21,2023-08-27,Goiânia - GO,Ensino Médio,Assalariado,3 a 6 salários mínimos,444.39,Turista de Evento
Lazer,Casal,Parques aquáticos,2023-12-17,2023-12-24,Goiânia - GO,Superior Incompleto,CLT,Até 3 salários mínimos,573.82,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2023-12-29,2024-01-03,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,514.59,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-18,2023-01-27,Ribeirão Preto - SP,Pós-graduação,Servidor Público,Até 3 salários mínimos,113.98,Turista econômico
Lazer,Sozinho,Parques aquáticos,2023-01-21,2023-01-26,São Paulo - SP,Superior Completo,Servidor Público,Até 3 salários mínimos,660.51,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2023-07-24,2023-08-01,São José do Rio Preto - SP,Ensino Médio,Estudante,6 a 10 salários mínimos,210.5,Turista econômico
Negócios,Família com crianças,"Restaurantes, parques, saídas à noite",2023-07-02,2023-07-06,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,181.06,Familia de parques aquaticos
Lazer,Sozinho,Parques aquáticos,2023-01-17,2023-01-24,São Paulo - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,475.45,Familia de parques aquaticos
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-07-29,2023-08-04,Campinas - SP,Superior Completo,CLT,6 a 10 salários mínimos,790.91,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-09,2023-07-15,São José do Rio Preto - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,116.97,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-12-11,2023-12-16,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,685.52,Familia de parques aquaticos
Lazer,Casal,Conhecer pontos turísticos principais,2023-01-13,2023-01-14,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,499.6,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2023-01-11,2023-01-16,São Paulo - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,684.13,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-19,2023-01-24,Goiânia - GO,Superior Completo,CLT,6 a 10 salários mínimos,526.94,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2023-04-20,2023-04-24,São José do Rio Preto - SP,Pós-graduação,Assalariado,Até 3 salários mínimos,1014.98,Casal de fim de semana
Lazer,Família com crianças,Conhecer pontos turísticos principais,2023-06-03,2023-06-08,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,232.03,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-10,2023-07-17,São José do Rio Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,622.96,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2023-12-23,2024-01-01,Ribeirão Preto - SP,Superior Incompleto,Estudante,3 a 6 salários mínimos,260.36,Turista econômico
Lazer,Casal,Parques aquáticos,2023-01-31,2023-02-05,São Paulo - SP,Superior Completo,Assalariado,Até 3 salários mínimos,639.32,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2023-10-10,2023-10-13,São Paulo - SP,Ensino Médio,Estudante,6 a 10 salários mínimos,108.73,Turista Corporativo
Lazer,Sozinho,Participar de eventos da cidade,2023-09-30,2023-10-04,Curitiba - PR,Superior Completo,Servidor Público,Mais de 10 salários mínimos,718.15,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-07,2023-01-11,São Paulo - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,517.74,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-18,2023-12-25,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,769.85,Familia de parques aquaticos
Visitar familiares,Família com crianças,Participar de eventos da cidade,2023-01-18,2023-01-26,Goiânia - GO,Pós-graduação,Aposentado,Até 3 salários mínimos,214.73,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-01-09,2023-01-15,Ribeirão Preto - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,535.41,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-19,2023-07-26,São José do Rio Preto - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,501.75,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2023-11-02,2023-11-05,Campinas - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,857.25,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2023-01-02,2023-01-08,Curitiba - PR,Ensino Médio,CLT,6 a 10 salários mínimos,728.98,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,"Restaurantes, parques, saídas à noite",2023-06-02,2023-06-07,São José do Rio Preto - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1575.59,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2023-07-12,2023-07-18,Curitiba - PR,Superior Incompleto,Estudante,6 a 10 salários mínimos,1941.85,Familia de parques aquaticos
Eventos,Grupo de amigos,Participar de eventos da cidade,2023-08-18,2023-08-23,São Paulo - SP,Pós-graduação,Aposentado,3 a 6 salários mínimos,266.53,Turista de Evento
