Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Visitar familiares,Família com crianças,Hoteis,2025-07-04,2025-07-09,São José do Rio Preto - SP,Pós-graduação,Empresário/Profissional Liberal,3 a 6 salários mínimos,686.16,Familia de parques aquaticos
Lazer,Família com crianças,Participar de eventos da cidade,2025-12-30,2026-01-06,São Paulo - SP,Superior Completo,Assalariado,Mais de 10 salários mínimos,665.53,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-12-06,2025-12-14,Campinas - SP,Superior Completo,Estudante,6 a 10 salários mínimos,508.11,Turista econômico
Negócios,Família com crianças,Parques aquáticos,2025-07-12,2025-07-19,São Paulo - SP,Superior Completo,Estudante,3 a 6 salários mínimos,748.48,Familia de parques aquaticos
Lazer,Família com crianças,Participar de eventos da cidade,2025-01-17,2025-01-22,Campinas - SP,Ensino Médio,CLT,3 a 6 salários mínimos,199.84,Familia de parques aquaticos
Negócios,Família com crianças,Conhecer pontos turísticos principais,2025-07-09,2025-07-16,Curitiba - PR,Ensino Médio,CLT,Até 3 salários mínimos,103.93,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-01,2025-12-05,Goiânia - GO,Superior Incompleto,Assalariado,6 a 10 salários mínimos,627.48,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2025-10-19,2025-10-21,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1912.9,Turista fiel premium
Lazer,Grupo de amigos,Parques aquáticos,2025-02-16,2025-02-23,Ribeirão Preto - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,520.01,Familia de parques aquaticos
Saúde/Bem-estar,Casal,"Restaurantes, parques, saídas à noite",2025-04-04,2025-04-08,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,545.62,Casal de fim de semana
Eventos,Família com crianças,Conhecer pontos turísticos principais,2025-11-21,2025-11-27,Curitiba - PR,Ensino Médio,Servidor Público,Até 3 salários mínimos,200.12,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-01-05,2025-01-11,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,493.46,Familia de parques aquaticos
Lazer,Família com crianças,Participar de eventos da cidade,2025-01-16,2025-01-22,Ribeirão Preto - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,567.48,Familia de parques aquaticos
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2025-06-08,2025-06-13,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1123.02,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-27,2025-08-04,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,119.51,Turista econômico
Lazer,Família com crianças,Participar de eventos da cidade,2025-01-15,2025-01-22,São Paulo - SP,Superior Completo,CLT,Até 3 salários mínimos,215.53,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-03-05,2025-03-11,Campinas - SP,Ensino Médio,CLT,6 a 10 salários mínimos,746.29,Familia de parques aquaticos
Visitar familiares,Casal,Parques aquáticos,2025-10-12,2025-10-16,São Paulo - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,1736.77,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2025-07-24,2025-07-28,Goiânia - GO,Superior Completo,Estudante,6 a 10 salários mínimos,607.69,Familia de parques aquaticos
Saúde/Bem-estar,Casal,"Restaurantes, parques, saídas à noite",2025-09-07,2025-09-09,Goiânia - GO,Ensino Médio,Assalariado,Até 3 salários mínimos,226.4,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2025-12-03,2025-12-09,Ribeirão Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,507.53,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-05-01,2025-05-04,Curitiba - PR,Pós-graduação,Assalariado,Até 3 salários mínimos,139.19,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-07-19,2025-07-24,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,622.68,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-10-11,2025-10-15,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1048.78,Turista fiel premium
Eventos,Família com crianças,Parques aquáticos,2025-07-01,2025-07-08,Belo Horizonte - MG,Superior Completo,Assalariado,3 a 6 salários mínimos,771.16,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-09-26,2025-09-27,Campinas - SP,Ensino Médio,Estudante,3 a 6 salários mínimos,208.98,Turista Corporativo
Lazer,Casal,Parques aquáticos,2025-01-27,2025-02-03,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,676.44,Familia de parques aquaticos
Negócios,Sozinho,"Restaurantes, parques, saídas à noite",2025-07-14,2025-07-15,Belo Horizonte - MG,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1255.37,Turista Corporativo
Lazer,Casal,Parques aquáticos,2025-07-11,2025-07-18,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1360.25,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-15,2025-12-20,Goiânia - GO,Superior Incompleto,CLT,3 a 6 salários mínimos,743.98,Familia de parques aquaticos
Eventos,Grupo de amigos,Hoteis,2025-06-04,2025-06-08,São Paulo - SP,Pós-graduação,Servidor Público,Até 3 salários mínimos,1431.63,Turista fiel premium
Visitar familiares,Casal,"Restaurantes, parques, saídas à noite",2025-11-25,2025-12-03,Goiânia - GO,Ensino Médio,CLT,Até 3 salários mínimos,198.61,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-09-12,2025-09-17,Campinas - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,511.59,Familia de parques aquaticos
Saúde/Bem-estar,Sozinho,Conhecer pontos turísticos principais,2025-12-03,2025-12-09,São Paulo - SP,Pós-graduação,Assalariado,Mais de 10 salários mínimos,1599.6,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-05,2025-12-12,São Paulo - SP,Superior Incompleto,Servidor Público,Até 3 salários mínimos,101.57,Turista econômico
Visitar familiares,Família com crianças,Parques aquáticos,2025-11-19,2025-11-25,Belo Horizonte - MG,Superior Completo,CLT,6 a 10 salários mínimos,707.23,Turista econômico
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2025-07-15,2025-07-21,Campinas - SP,Pós-graduação,Assalariado,Até 3 salários mínimos,137.08,Turista econômico
Visitar familiares,Casal,Hoteis,2025-12-26,2025-12-29,São Paulo - SP,Superior Completo,Estudante,3 a 6 salários mínimos,515.45,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2025-07-09,2025-07-13,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,181.81,Familia de parques aquaticos
Saúde/Bem-estar,Casal,Parques aquáticos,2025-01-03,2025-01-09,São Paulo - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,471.8,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-03-18,2025-03-21,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,245.65,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-01-21,2025-01-25,São Paulo - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,794.45,Familia de parques aquaticos
Lazer,Casal,Hoteis,2025-07-25,2025-08-01,Goiânia - GO,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1139.6,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2025-02-18,2025-02-24,Goiânia - GO,Superior Completo,Aposentado,Mais de 10 salários mínimos,1640.72,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-22,2025-12-29,Campinas - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,378.58,Turista econômico
Lazer,Casal,Parques aquáticos,2025-01-01,2025-01-08,Curitiba - PR,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,647.96,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-07,2025-01-14,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,122.51,Turista econômico
Lazer,Sozinho,Parques aquáticos,2025-01-23,2025-01-30,Campinas - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1963.17,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2025-01-15,2025-01-20,Campinas - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,757.56,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2025-01-21,2025-01-24,São Paulo - SP,Superior Incompleto,CLT,Até 3 salários mínimos,332.72,Turista Corporativo
Eventos,Sozinho,Hoteis,2025-12-15,2025-12-18,São Paulo - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,486.92,Turista Corporativo
Negócios,Família com crianças,Hoteis,2025-12-15,2025-12-19,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,167.04,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-03-19,2025-03-24,Campinas - SP,Superior Completo,Servidor Público,3 a 6 salários mínimos,694.91,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-04-02,2025-04-03,São Paulo - SP,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,300.28,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-12-30,2026-01-06,São Paulo - SP,Superior Incompleto,Aposentado,Até 3 salários mínimos,683.54,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-02-24,2025-03-01,Belo Horizonte - MG,Superior Completo,Estudante,Até 3 salários mínimos,681.66,Familia de parques aquaticos
Visitar familiares,Casal,"Restaurantes, parques, saídas à noite",2025-09-25,2025-09-30,Curitiba - PR,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,1674.46,Turista fiel premium
Negócios,Sozinho,Hoteis,2025-12-09,2025-12-12,Ribeirão Preto - SP,Pós-graduação,Aposentado,Até 3 salários mínimos,111.04,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-12-05,2025-12-11,São Paulo - SP,Pós-graduação,CLT,6 a 10 salários mínimos,550.35,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-11,2025-07-20,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,211.55,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-03,2025-12-12,Campinas - SP,Superior Completo,Estudante,Até 3 salários mínimos,190.91,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-06-02,2025-06-08,São Paulo - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,497.14,Familia de parques aquaticos
Lazer,Grupo de amigos,Conhecer pontos turísticos principais,2025-12-31,2026-01-03,São José do Rio Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,180.46,Casal de fim de semana
Visitar familiares,Família com crianças,Parques aquáticos,2025-07-11,2025-07-15,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,649.86,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-05-17,2025-05-19,Goiânia - GO,Superior Completo,Servidor Público,3 a 6 salários mínimos,541.69,Casal de fim de semana
Eventos,Sozinho,Participar de eventos da cidade,2025-08-19,2025-08-24,Curitiba - PR,Superior Incompleto,Assalariado,Até 3 salários mínimos,296.59,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2025-01-25,2025-01-31,Belo Horizonte - MG,Superior Completo,Aposentado,6 a 10 salários mínimos,696.61,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-23,2025-01-29,Ribeirão Preto - SP,Superior Completo,Estudante,Mais de 10 salários mínimos,745.92,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-13,2025-07-20,Ribeirão Preto - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,198.77,Turista econômico
Visitar familiares,Família com crianças,Hoteis,2025-06-02,2025-06-05,Curitiba - PR,Ensino Médio,Assalariado,3 a 6 salários mínimos,340.57,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-06,2025-01-12,Campinas - SP,Ensino Médio,CLT,Até 3 salários mínimos,103.68,Turista econômico
Negócios,Grupo de amigos,Hoteis,2025-02-10,2025-02-12,São José do Rio Preto - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,248.89,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-07-08,2025-07-13,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,624.74,Familia de parques aquaticos
Visitar familiares,Casal,Parques aquáticos,2025-04-06,2025-04-10,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,569.78,Familia de parques aquaticos
Saúde/Bem-estar,Sozinho,Participar de eventos da cidade,2025-08-21,2025-08-28,Goiânia - GO,Superior Incompleto,Estudante,3 a 6 salários mínimos,383.65,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2025-12-25,2025-12-31,Belo Horizonte - MG,Pós-graduação,Servidor Público,3 a 6 salários mínimos,1207.07,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-06,2025-12-11,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,638.18,Familia de parques aquaticos
Visitar familiares,Família com crianças,"Restaurantes, parques, saídas à noite",2025-07-29,2025-08-05,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,134.06,Turista econômico
Saúde/Bem-estar,Sozinho,Participar de eventos da cidade,2025-08-22,2025-08-23,Curitiba - PR,Superior Incompleto,Estudante,Mais de 10 salários mínimos,461.6,Turista Corporativo
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-12-30,2026-01-03,Ribeirão Preto - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,740.07,Familia de parques aquaticos
Eventos,Casal,Hoteis,2025-08-18,2025-08-23,Curitiba - PR,Superior Incompleto,Aposentado,Mais de 10 salários mínimos,361.84,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2025-07-18,2025-07-24,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,777.63,Familia de parques aquaticos
Eventos,Família com crianças,Parques aquáticos,2025-01-24,2025-01-30,São Paulo - SP,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,382.19,Familia de parques aquaticos
Eventos,Grupo de amigos,Participar de eventos da cidade,2025-08-19,2025-08-24,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1789.48,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2025-01-12,2025-01-18,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,598.33,Familia de parques aquaticos
Saúde/Bem-estar,Família com crianças,Conhecer pontos turísticos principais,2025-01-28,2025-02-04,São Paulo - SP,Pós-graduação,CLT,Até 3 salários mínimos,216.42,Turista econômico
Lazer,Grupo de amigos,Parques aquáticos,2025-11-16,2025-11-18,São Paulo - SP,Pós-graduação,Aposentado,3 a 6 salários mínimos,311.31,Casal de fim de semana
Negócios,Família com crianças,"Restaurantes, parques, saídas à noite",2025-08-05,2025-08-09,São Paulo - SP,Superior Completo,Assalariado,Até 3 salários mínimos,234.25,Turista Corporativo
Visitar familiares,Grupo de amigos,Conhecer pontos turísticos principais,2025-01-02,2025-01-10,São Paulo - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,357.07,Turista econômico
Eventos,Casal,"Restaurantes, parques, saídas à noite",2025-09-05,2025-09-09,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,490.46,Casal de fim de semana
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-12-20,2025-12-27,Campinas - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,774.17,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-05,2025-01-12,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,454.04,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2025-07-22,2025-07-28,São Paulo - SP,Superior Completo,CLT,3 a 6 salários mínimos,753.24,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-05-01,2025-05-09,Campinas - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,119.9,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-10-13,2025-10-17,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,504.75,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2025-06-03,2025-06-07,Curitiba - PR,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1333.35,Turista fiel premium
