Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Lazer,Família com crianças,Parques aquáticos,2021-01-17,2021-01-24,São José do Rio Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,641.65,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Hoteis,2022-01-01,2022-01-03,Ribeirão Preto - SP,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,1237.13,Turista fiel premium
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2021-12-09,2021-12-17,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,138.47,Turista econômico
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-08-05,2021-08-06,São Paulo - SP,Superior Completo,Estudante,Até 3 salários mínimos,545.45,Casal de fim de semana
Visitar familiares,Grupo de amigos,Parques aquáticos,2021-12-03,2021-12-09,São Paulo - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,753.51,Familia de parques aquaticos
Eventos,Casal,"Restaurantes, parques, saídas à noite",2021-11-13,2021-11-16,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,481.59,Casal de fim de semana
Negócios,Sozinho,Conhecer pontos turísticos principais,2021-04-20,2021-04-23,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,138.15,Turista Corporativo
Lazer,Família com crianças,Participar de eventos da cidade,2021-03-16,2021-03-22,Curitiba - PR,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,578.71,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Conhecer pontos turísticos principais,2021-01-18,2021-01-27,São Paulo - SP,Superior Completo,CLT,Até 3 salários mínimos,243.77,Turista econômico
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2021-05-11,2021-05-19,Belo Horizonte - MG,Ensino Médio,Aposentado,Até 3 salários mínimos,223.41,Turista econômico
Visitar familiares,Sozinho,Hoteis,2022-01-01,2022-01-06,Curitiba - PR,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1911.8,Turista fiel premium
Lazer,Casal,Parques aquáticos,2021-07-11,2021-07-18,Campinas - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,716.69,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-17,2021-01-22,Campinas - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,690.01,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-10-15,2021-10-20,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,582.06,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-04-12,2021-04-20,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,125.31,Turista econômico
Eventos,Sozinho,"Restaurantes, parques, saídas à noite",2021-08-21,2021-08-28,Goiânia - GO,Superior Completo,Servidor Público,3 a 6 salários mínimos,392.71,Turista de Evento
Negócios,Sozinho,Hoteis,2021-12-13,2021-12-15,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,161.28,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2021-07-28,2021-08-03,Campinas - SP,Superior Completo,Estudante,6 a 10 salários mínimos,1277.07,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2021-12-20,2021-12-24,Ribeirão Preto - SP,Pós-graduação,CLT,Até 3 salários mínimos,175.68,Familia de parques aquaticos
Eventos,Sozinho,Participar de eventos da cidade,2021-08-21,2021-08-26,São Paulo - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,392.05,Turista de Evento
Saúde/Bem-estar,Família com crianças,Parques aquáticos,2021-12-09,2021-12-15,Campinas - SP,Superior Completo,CLT,3 a 6 salários mínimos,602.52,Familia de parques aquaticos
Negócios,Família com crianças,Hoteis,2021-06-03,2021-06-05,Belo Horizonte - MG,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,996.27,Turista fiel premium
Saúde/Bem-estar,Família com crianças,Parques aquáticos,2021-07-05,2021-07-09,Goiânia - GO,Superior Completo,Servidor Público,6 a 10 salários mínimos,521.31,Familia de parques aquaticos
Visitar familiares,Casal,Participar de eventos da cidade,2021-12-30,2022-01-04,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1095.39,Turista fiel premium
Eventos,Família com crianças,Participar de eventos da cidade,2021-08-18,2021-08-22,São Paulo - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,391.54,Turista de Evento
Saúde/Bem-estar,Casal,Participar de eventos da cidade,2021-11-14,2021-11-16,Goiânia - GO,Superior Completo,Estudante,6 a 10 salários mínimos,730.55,Casal de fim de semana
Eventos,Família com crianças,Conhecer pontos turísticos principais,2021-07-24,2021-07-28,Ribeirão Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,131.23,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2021-12-17,2021-12-22,Campinas - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,483.64,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-07-14,2021-07-21,Ribeirão Preto - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,352.67,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2021-11-21,2021-11-29,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,119.17,Turista econômico
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-04-05,2021-04-08,Ribeirão Preto - SP,Ensino Médio,CLT,6 a 10 salários mínimos,478.62,Casal de fim de semana
Visitar familiares,Casal,Conhecer pontos turísticos principais,2021-01-24,2021-02-02,Curitiba - PR,Ensino Médio,CLT,6 a 10 salários mínimos,167.49,Turista econômico
Lazer,Grupo de amigos,Parques aquáticos,2021-07-01,2021-07-05,Campinas - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,454.66,Familia de parques aquaticos
Eventos,Família com crianças,Participar de eventos da cidade,2021-07-04,2021-07-11,Belo Horizonte - MG,Superior Incompleto,Assalariado,3 a 6 salários mínimos,267.53,Turista de Evento
Eventos,Casal,Participar de eventos da cidade,2021-08-19,2021-08-23,São Paulo - SP,Ensino Médio,CLT,3 a 6 salários mínimos,342.69,Turista de Evento
Negócios,Sozinho,"Restaurantes, parques, saídas à noite",2021-05-31,2021-06-04,Curitiba - PR,Superior Incompleto,Aposentado,Até 3 salários mínimos,101.18,Turista Corporativo
Negócios,Sozinho,Hoteis,2021-11-01,2021-11-05,São José do Rio Preto - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,109.11,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-06-27,2021-07-06,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,103.12,Turista econômico
Lazer,Família com crianças,Conhecer pontos turísticos principais,2021-12-03,2021-12-10,Belo Horizonte - MG,Pós-graduação,Assalariado,3 a 6 salários mínimos,308.68,Familia de parques aquaticos
Negócios,Sozinho,Participar de eventos da cidade,2021-12-20,2021-12-21,São Paulo - SP,Superior Incompleto,Aposentado,Até 3 salários mínimos,119.36,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-03,2021-07-11,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,123.79,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-12-26,2022-01-01,Belo Horizonte - MG,Pós-graduação,Estudante,6 a 10 salários mínimos,719.53,Familia de parques aquaticos
Visitar familiares,Casal,Conhecer pontos turísticos principais,2021-12-29,2021-12-31,São José do Rio Preto - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,1531.59,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2021-07-25,2021-08-01,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,484.75,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-17,2021-01-22,Ribeirão Preto - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,324.49,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2021-12-29,2022-01-07,Campinas - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1419.39,Turista econômico
Negócios,Casal,Hoteis,2021-08-11,2021-08-12,São José do Rio Preto - SP,Ensino Médio,Assalariado,Mais de 10 salários mínimos,105.56,Turista Corporativo
Eventos,Grupo de amigos,Participar de eventos da cidade,2021-08-20,2021-08-26,Curitiba - PR,Superior Completo,Assalariado,6 a 10 salários mínimos,452.77,Turista de Evento
Lazer,Sozinho,Parques aquáticos,2021-07-12,2021-07-19,São Paulo - SP,Superior Completo,Assalariado,Até 3 salários mínimos,758.34,Familia de parques aquaticos
Negócios,Grupo de amigos,Hoteis,2021-09-24,2021-09-27,São José do Rio Preto - SP,Superior Completo,CLT,Até 3 salários mínimos,124.0,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-09,2021-12-17,São José do Rio Preto - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,213.48,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-12-22,2021-12-27,Ribeirão Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,549.59,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-12-15,2021-12-19,Campinas - SP,Ensino Médio,CLT,6 a 10 salários mínimos,598.99,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-07-13,2021-07-19,Curitiba - PR,Superior Completo,Servidor Público,Mais de 10 salários mínimos,672.76,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-12-17,2021-12-21,São José do Rio Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,Até 3 salários mínimos,609.4,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2021-06-04,2021-06-08,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1163.91,Turista fiel premium
Negócios,Sozinho,"Restaurantes, parques, saídas à noite",2021-09-05,2021-09-08,Campinas - SP,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,258.94,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-15,2021-07-24,Ribeirão Preto - SP,Ensino Médio,Estudante,3 a 6 salários mínimos,122.35,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-08-15,2021-08-21,Goiânia - GO,Superior Completo,Assalariado,6 a 10 salários mínimos,753.08,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-10-05,2021-10-09,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1426.1,Familia de parques aquaticos
Eventos,Família com crianças,Parques aquáticos,2021-12-19,2021-12-26,Campinas - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,356.71,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2021-12-23,2021-12-28,Curitiba - PR,Superior Incompleto,Assalariado,6 a 10 salários mínimos,513.93,Familia de parques aquaticos
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2021-01-11,2021-01-16,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,563.48,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-12-09,2021-12-13,Ribeirão Preto - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,643.59,Familia de parques aquaticos
Saúde/Bem-estar,Família com crianças,Parques aquáticos,2021-12-10,2021-12-17,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,746.2,Familia de parques aquaticos
Eventos,Sozinho,Participar de eventos da cidade,2021-08-20,2021-08-24,Curitiba - PR,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,169.7,Turista de Evento
Negócios,Casal,"Restaurantes, parques, saídas à noite",2021-11-20,2021-11-22,São José do Rio Preto - SP,Superior Completo,Servidor Público,Até 3 salários mínimos,628.61,Casal de fim de semana
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2021-08-10,2021-08-12,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,785.1,Casal de fim de semana
Eventos,Família com crianças,Participar de eventos da cidade,2021-08-20,2021-08-24,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,496.8,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2021-10-13,2021-10-17,Curitiba - PR,Ensino Médio,Aposentado,6 a 10 salários mínimos,735.62,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-02-18,2021-02-26,São Paulo - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,1333.49,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-01-16,2021-01-22,São Paulo - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,173.93,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2021-07-19,2021-07-24,São José do Rio Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,119.24,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-22,2021-12-30,Ribeirão Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,232.47,Turista econômico
Eventos,Casal,Participar de eventos da cidade,2021-11-16,2021-11-20,São Paulo - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,715.66,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2021-01-13,2021-01-18,São Paulo - SP,Superior Incompleto,Servidor Público,Até 3 salários mínimos,1308.58,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-12-31,2022-01-03,Belo Horizonte - MG,Superior Completo,Servidor Público,Mais de 10 salários mínimos,615.75,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2021-07-04,2021-07-08,Ribeirão Preto - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1900.06,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-04-03,2021-04-04,São Paulo - SP,Superior Completo,Estudante,Até 3 salários mínimos,583.51,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-04,2021-07-12,São José do Rio Preto - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,201.37,Turista econômico
Lazer,Casal,Parques aquáticos,2021-07-21,2021-07-27,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,618.49,Familia de parques aquaticos
Lazer,Casal,Participar de eventos da cidade,2021-04-30,2021-05-02,São José do Rio Preto - SP,Pós-graduação,Assalariado,6 a 10 salários mínimos,661.17,Casal de fim de semana
Visitar familiares,Sozinho,Hoteis,2021-08-05,2021-08-08,São Paulo - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,130.06,Turista Corporativo
Saúde/Bem-estar,Sozinho,Hoteis,2021-11-12,2021-11-15,São Paulo - SP,Superior Completo,CLT,Até 3 salários mínimos,124.34,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-25,2021-08-02,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,325.18,Turista econômico
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-11-02,2021-11-03,São Paulo - SP,Superior Incompleto,CLT,6 a 10 salários mínimos,1038.95,Casal de fim de semana
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2021-12-01,2021-12-06,São Paulo - SP,Pós-graduação,CLT,3 a 6 salários mínimos,725.59,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-07-14,2021-07-18,São José do Rio Preto - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,426.54,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2021-07-07,2021-07-13,Belo Horizonte - MG,Superior Completo,Estudante,Até 3 salários mínimos,564.69,Familia de parques aquaticos
Eventos,Casal,Parques aquáticos,2021-08-18,2021-08-23,Campinas - SP,Superior Incompleto,Aposentado,3 a 6 salários mínimos,400.26,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2021-08-31,2021-09-06,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,673.34,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-27,2021-02-02,São José do Rio Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,479.67,Familia de parques aquaticos
