Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Lazer,Sozinho,Parques Aquáticos,2025-11-01,2025-11-04,Campinas - SP,Pós-graduação,Aposentado,3 a 6 salários mínimos,606.77,Casal de fim de semana
Lazer,Família com crianças,Parques Aquáticos,2025-01-16,2025-01-22,Curitiba - PR,Ensino Médio,Servidor Público,6 a 10 salários mínimos,694.62,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques Aquáticos,2025-04-19,2025-04-25,Belo Horizonte - MG,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1261.88,Turista econômico
Lazer,Sozinho,Pontos Culturais,2025-06-03,2025-06-07,Goiânia - GO,Superior Completo,Aposentado,6 a 10 salários mínimos,515.0,Familia de parques aquaticos
Lazer,Casal,Centros de Evento,2025-07-30,2025-08-05,Curitiba - PR,Superior Completo,Aposentado,6 a 10 salários mínimos,136.06,Familia de parques aquaticos
Visitar familiares,Sozinho,Restaurantes,2025-01-22,2025-01-30,Ribeirão Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,597.99,Turista econômico
Visitar familiares,Sozinho,Pontos Culturais,2025-12-13,2025-12-21,São Paulo - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,287.9,Turista econômico
Lazer,Família com crianças,Hoteis,2025-07-04,2025-07-09,Curitiba - PR,Superior Completo,Servidor Público,3 a 6 salários mínimos,620.99,Familia de parques aquaticos
Eventos,Sozinho,Parques de Entretenimento,2025-08-20,2025-08-24,São Paulo - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,328.98,Turista de Evento
Lazer,Casal,Pontos Culturais,2025-06-05,2025-06-10,São Paulo - SP,Superior Incompleto,Assalariado,Até 3 salários mínimos,388.72,Familia de parques aquaticos
Lazer,Casal,Centros de Evento,2025-01-07,2025-01-13,São Paulo - SP,Superior Completo,CLT,Até 3 salários mínimos,102.13,Familia de parques aquaticos
Lazer,Família com crianças,Parques Aquáticos,2025-01-03,2025-01-08,Belo Horizonte - MG,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,518.02,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques Aquáticos,2025-01-04,2025-01-10,Curitiba - PR,Ensino Médio,Servidor Público,Até 3 salários mínimos,180.14,Turista econômico
Negócios,Casal,Restaurantes,2025-04-06,2025-04-07,São Paulo - SP,Superior Completo,Aposentado,Até 3 salários mínimos,716.76,Casal de fim de semana
Visitar familiares,Família com crianças,Pontos Turisticos,2025-12-22,2025-12-31,Curitiba - PR,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,151.77,Turista econômico
Lazer,Família com crianças,Hoteis,2025-12-09,2025-12-14,Campinas - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,457.33,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Parques de Entretenimento,2025-01-13,2025-01-22,Campinas - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,611.2,Turista econômico
Lazer,Família com crianças,Parques de Entretenimento,2025-01-07,2025-01-13,Ribeirão Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,641.87,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Culturais,2025-11-16,2025-11-23,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,132.58,Familia de parques aquaticos
Eventos,Casal,Parques de Entretenimento,2025-01-24,2025-01-29,São Paulo - SP,Superior Incompleto,CLT,6 a 10 salários mínimos,651.27,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Pontos Culturais,2025-11-10,2025-11-16,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,218.04,Turista econômico
Lazer,Grupo de amigos,Parques Aquáticos,2025-12-10,2025-12-14,Campinas - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,768.24,Familia de parques aquaticos
Lazer,Família com crianças,Parques de Entretenimento,2025-03-25,2025-04-01,Ribeirão Preto - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,432.05,Familia de parques aquaticos
Eventos,Grupo de amigos,Centros de Evento,2025-08-21,2025-08-25,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,277.12,Turista de Evento
Saúde/Bem-estar,Casal,Hoteis,2025-10-10,2025-10-15,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1480.14,Turista fiel premium
Lazer,Família com crianças,Parques de Entretenimento,2025-12-09,2025-12-14,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1184.84,Familia de parques aquaticos
Lazer,Sozinho,Pontos Culturais,2025-12-07,2025-12-15,São Paulo - SP,Superior Completo,Assalariado,Até 3 salários mínimos,1885.14,Turista econômico
Lazer,Família com crianças,Pontos Culturais,2025-12-25,2026-01-01,Curitiba - PR,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,566.52,Familia de parques aquaticos
Lazer,Sozinho,Hoteis,2025-12-11,2025-12-14,Goiânia - GO,Superior Completo,Aposentado,6 a 10 salários mínimos,150.35,Turista Corporativo
Negócios,Sozinho,Hoteis,2025-02-12,2025-02-16,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,479.68,Turista Corporativo
Lazer,Família com crianças,Parques de Entretenimento,2025-04-04,2025-04-05,Belo Horizonte - MG,Superior Completo,Estudante,Até 3 salários mínimos,453.38,Casal de fim de semana
Lazer,Grupo de amigos,Centros de Evento,2025-04-29,2025-04-30,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,120.81,Casal de fim de semana
Lazer,Casal,Parques de Entretenimento,2025-09-06,2025-09-10,Campinas - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,697.88,Casal de fim de semana
Negócios,Casal,Hoteis,2025-04-14,2025-04-17,Goiânia - GO,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,181.3,Turista Corporativo
Lazer,Grupo de amigos,Parques de Entretenimento,2025-07-20,2025-07-27,Goiânia - GO,Superior Completo,Estudante,6 a 10 salários mínimos,549.89,Familia de parques aquaticos
Negócios,Casal,Parques de Entretenimento,2025-04-06,2025-04-09,Ribeirão Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,471.14,Casal de fim de semana
Saúde/Bem-estar,Família com crianças,Parques Aquáticos,2025-12-23,2025-12-27,Belo Horizonte - MG,Superior Completo,Servidor Público,6 a 10 salários mínimos,704.5,Familia de parques aquaticos
Lazer,Família com crianças,Centros de Evento,2025-07-02,2025-07-08,Curitiba - PR,Superior Completo,Aposentado,6 a 10 salários mínimos,757.99,Familia de parques aquaticos
Negócios,Família com crianças,Restaurantes,2025-01-01,2025-01-06,São Paulo - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,583.51,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-08-21,2025-08-30,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,150.6,Turista econômico
Lazer,Família com crianças,Pontos Culturais,2025-12-16,2025-12-20,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,487.1,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Culturais,2025-11-20,2025-11-25,São José do Rio Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,558.71,Familia de parques aquaticos
Lazer,Família com crianças,Centros de Evento,2025-12-03,2025-12-07,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,595.95,Familia de parques aquaticos
Negócios,Família com crianças,Hoteis,2025-12-30,2026-01-02,Goiânia - GO,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1737.91,Turista fiel premium
Visitar familiares,Família com crianças,Pontos Turisticos,2025-12-13,2025-12-20,Belo Horizonte - MG,Superior Incompleto,Assalariado,Até 3 salários mínimos,112.2,Turista econômico
Lazer,Família com crianças,Pontos Turisticos,2025-01-28,2025-02-01,Ribeirão Preto - SP,Superior Completo,Estudante,Até 3 salários mínimos,528.17,Familia de parques aquaticos
Lazer,Família com crianças,Centros de Evento,2025-07-27,2025-08-01,Goiânia - GO,Pós-graduação,CLT,3 a 6 salários mínimos,1517.1,Familia de parques aquaticos
Lazer,Família com crianças,Parques Aquáticos,2025-12-10,2025-12-16,Campinas - SP,Superior Completo,Servidor Público,Até 3 salários mínimos,553.64,Familia de parques aquaticos
Negócios,Família com crianças,Hoteis,2025-07-25,2025-07-31,Campinas - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,304.71,Familia de parques aquaticos
Visitar familiares,Casal,Parques de Entretenimento,2025-10-11,2025-10-15,São Paulo - SP,Pós-graduação,CLT,Até 3 salários mínimos,1250.03,Turista fiel premium
Lazer,Casal,Parques de Entretenimento,2025-07-29,2025-08-02,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,699.78,Familia de parques aquaticos
Eventos,Família com crianças,Pontos Turisticos,2025-06-23,2025-06-27,São José do Rio Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,712.8,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques de Entretenimento,2025-01-25,2025-02-02,Ribeirão Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,108.48,Turista econômico
Lazer,Família com crianças,Parques de Entretenimento,2025-12-17,2025-12-23,Goiânia - GO,Ensino Médio,Aposentado,6 a 10 salários mínimos,714.59,Familia de parques aquaticos
Lazer,Casal,Restaurantes,2025-04-04,2025-04-08,Belo Horizonte - MG,Ensino Médio,CLT,Até 3 salários mínimos,205.27,Casal de fim de semana
Lazer,Casal,Hoteis,2025-01-12,2025-01-19,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,520.56,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Culturais,2025-12-10,2025-12-17,Curitiba - PR,Ensino Médio,CLT,6 a 10 salários mínimos,489.44,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Turisticos,2025-12-27,2026-01-02,Belo Horizonte - MG,Superior Completo,Servidor Público,6 a 10 salários mínimos,469.03,Familia de parques aquaticos
Lazer,Casal,Pontos Turisticos,2025-04-16,2025-04-23,Ribeirão Preto - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1266.29,Familia de parques aquaticos
Lazer,Família com crianças,Centros de Evento,2025-05-08,2025-05-12,Belo Horizonte - MG,Superior Completo,Servidor Público,6 a 10 salários mínimos,759.54,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-10-14,2025-10-21,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1690.22,Turista econômico
Lazer,Casal,Parques Aquáticos,2025-04-15,2025-04-16,Curitiba - PR,Ensino Médio,Aposentado,6 a 10 salários mínimos,710.49,Casal de fim de semana
Lazer,Família com crianças,Pontos Culturais,2025-12-22,2025-12-28,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,696.01,Familia de parques aquaticos
Lazer,Casal,Pontos Culturais,2025-01-01,2025-01-05,Goiânia - GO,Superior Completo,CLT,6 a 10 salários mínimos,785.8,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Turisticos,2025-07-01,2025-07-07,Campinas - SP,Pós-graduação,CLT,6 a 10 salários mínimos,742.39,Turista econômico
Negócios,Sozinho,Parques Aquáticos,2025-10-06,2025-10-08,São Paulo - SP,Ensino Médio,Assalariado,3 a 6 salários mínimos,235.27,Turista Corporativo
Lazer,Família com crianças,Pontos Culturais,2025-01-27,2025-02-03,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,592.74,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-12-11,2025-12-18,Goiânia - GO,Ensino Médio,CLT,6 a 10 salários mínimos,181.03,Turista econômico
Eventos,Grupo de amigos,Parques Aquáticos,2025-08-18,2025-08-22,Goiânia - GO,Pós-graduação,Assalariado,3 a 6 salários mínimos,300.94,Turista de Evento
Negócios,Família com crianças,Hoteis,2025-07-22,2025-07-26,São Paulo - SP,Superior Completo,Assalariado,Até 3 salários mínimos,152.67,Turista Corporativo
Visitar familiares,Família com crianças,Hoteis,2025-12-29,2026-01-03,Campinas - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,475.27,Turista fiel premium
Lazer,Família com crianças,Restaurantes,2025-12-30,2026-01-03,Ribeirão Preto - SP,Pós-graduação,Empresário/Profissional Liberal,3 a 6 salários mínimos,340.52,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-09-02,2025-09-03,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,246.55,Turista Corporativo
Visitar familiares,Família com crianças,Parques de Entretenimento,2025-07-12,2025-07-21,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1255.96,Turista econômico
Lazer,Família com crianças,Pontos Culturais,2025-09-07,2025-09-09,Goiânia - GO,Superior Completo,Aposentado,6 a 10 salários mínimos,614.25,Casal de fim de semana
Lazer,Casal,Restaurantes,2025-01-15,2025-01-22,Belo Horizonte - MG,Superior Incompleto,Estudante,3 a 6 salários mínimos,286.25,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2025-06-02,2025-06-04,Curitiba - PR,Superior Incompleto,Empresário/Profissional Liberal,Até 3 salários mínimos,190.17,Turista Corporativo
Lazer,Casal,Pontos Turisticos,2025-12-25,2026-01-01,Belo Horizonte - MG,Superior Incompleto,CLT,Até 3 salários mínimos,127.4,Familia de parques aquaticos
Negócios,Grupo de amigos,Pontos Culturais,2025-11-06,2025-11-07,São José do Rio Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,155.0,Turista Corporativo
Lazer,Família com crianças,Restaurantes,2025-07-03,2025-07-07,São José do Rio Preto - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,425.56,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques Aquáticos,2025-07-15,2025-07-23,São José do Rio Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,171.68,Turista econômico
Lazer,Casal,Pontos Culturais,2025-04-29,2025-04-30,Belo Horizonte - MG,Superior Completo,Servidor Público,6 a 10 salários mínimos,543.06,Casal de fim de semana
Visitar familiares,Família com crianças,Parques Aquáticos,2025-07-04,2025-07-11,São Paulo - SP,Superior Completo,CLT,Até 3 salários mínimos,195.01,Turista econômico
Visitar familiares,Família com crianças,Pontos Culturais,2025-02-07,2025-02-14,São Paulo - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,213.01,Turista econômico
Lazer,Casal,Parques Aquáticos,2025-01-24,2025-01-30,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,662.25,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Turisticos,2025-01-17,2025-01-25,São José do Rio Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,111.26,Turista econômico
Visitar familiares,Família com crianças,Pontos Culturais,2025-07-26,2025-08-03,Curitiba - PR,Ensino Médio,Estudante,Até 3 salários mínimos,180.29,Turista econômico
Lazer,Sozinho,Hoteis,2025-07-20,2025-07-25,São José do Rio Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,481.85,Familia de parques aquaticos
Lazer,Grupo de amigos,Pontos Turisticos,2025-04-21,2025-04-23,São José do Rio Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,571.98,Casal de fim de semana
Lazer,Família com crianças,Parques de Entretenimento,2025-12-26,2026-01-01,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,690.09,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-06-04,2025-06-07,Goiânia - GO,Superior Completo,Estudante,Mais de 10 salários mínimos,1771.49,Turista fiel premium
Lazer,Família com crianças,Restaurantes,2025-01-18,2025-01-25,Campinas - SP,Pós-graduação,Assalariado,Mais de 10 salários mínimos,128.34,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-10-13,2025-10-15,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,1264.26,Turista fiel premium
Lazer,Casal,Parques Aquáticos,2025-04-06,2025-04-08,Curitiba - PR,Ensino Médio,Assalariado,Até 3 salários mínimos,199.04,Casal de fim de semana
Lazer,Família com crianças,Hoteis,2025-01-18,2025-01-24,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,503.1,Familia de parques aquaticos
Lazer,Grupo de amigos,Restaurantes,2025-12-09,2025-12-16,Ribeirão Preto - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,299.24,Familia de parques aquaticos
Visitar familiares,Casal,Pontos Turisticos,2025-12-28,2026-01-06,Campinas - SP,Ensino Médio,CLT,6 a 10 salários mínimos,134.83,Turista econômico
Negócios,Sozinho,Hoteis,2025-12-11,2025-12-15,São José do Rio Preto - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,231.27,Turista Corporativo
Visitar familiares,Família com crianças,Pontos Turisticos,2025-07-13,2025-07-20,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,131.07,Turista econômico
Visitar familiares,Sozinho,Centros de Evento,2025-07-21,2025-07-27,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,220.02,Turista econômico
Lazer,Família com crianças,Pontos Culturais,2025-01-30,2025-02-05,São José do Rio Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,508.99,Familia de parques aquaticos
Saúde/Bem-estar,Família com crianças,Pontos Turisticos,2025-12-03,2025-12-09,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,178.79,Turista econômico
