Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Eventos,Grupo de amigos,Conhecer pontos turísticos principais,2025-08-20,2025-08-27,Goiânia - GO,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,390.55,Turista de Evento
Negócios,Sozinho,Hoteis,2025-03-05,2025-03-08,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,1727.52,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-11-24,2025-11-30,Ribeirão Preto - SP,Ensino Médio,Estudante,6 a 10 salários mínimos,509.31,Familia de parques aquaticos
Eventos,Casal,"Restaurantes, parques, saídas à noite",2025-12-31,2026-01-01,Curitiba - PR,Pós-graduação,Aposentado,6 a 10 salários mínimos,478.84,Casal de fim de semana
Negócios,Sozinho,Hoteis,2025-05-19,2025-05-21,São Paulo - SP,Ensino Médio,CLT,6 a 10 salários mínimos,196.96,Turista Corporativo
Visitar familiares,Grupo de amigos,Conhecer pontos turísticos principais,2025-01-23,2025-01-30,São José do Rio Preto - SP,Superior Completo,Aposentado,Até 3 salários mínimos,138.0,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-09-24,2025-09-29,Belo Horizonte - MG,Superior Completo,Servidor Público,6 a 10 salários mínimos,608.85,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2025-10-11,2025-10-13,Goiânia - GO,Superior Incompleto,Aposentado,3 a 6 salários mínimos,275.14,Turista fiel premium
Lazer,Grupo de amigos,Parques aquáticos,2025-01-16,2025-01-21,Curitiba - PR,Superior Completo,Servidor Público,6 a 10 salários mínimos,691.55,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-07-18,2025-07-22,São Paulo - SP,Superior Completo,CLT,Até 3 salários mínimos,685.32,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-21,2025-01-26,Ribeirão Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,107.65,Familia de parques aquaticos
Lazer,Sozinho,Parques aquáticos,2025-07-17,2025-07-24,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,513.94,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-31,2025-02-05,Curitiba - PR,Superior Completo,Aposentado,6 a 10 salários mínimos,778.14,Familia de parques aquaticos
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2025-11-03,2025-11-04,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,462.39,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2025-08-08,2025-08-13,Curitiba - PR,Pós-graduação,Aposentado,Até 3 salários mínimos,1311.12,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-16,2025-01-22,Campinas - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,512.95,Familia de parques aquaticos
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2025-12-11,2025-12-18,Curitiba - PR,Pós-graduação,Estudante,3 a 6 salários mínimos,215.53,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-01-23,2025-01-30,São Paulo - SP,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,304.99,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-27,2026-01-03,Campinas - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,221.89,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-01-29,2025-02-02,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,492.57,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-06,2025-07-15,São Paulo - SP,Superior Incompleto,Estudante,Até 3 salários mínimos,151.89,Turista econômico
Lazer,Casal,Parques aquáticos,2025-06-04,2025-06-10,Curitiba - PR,Ensino Médio,Assalariado,6 a 10 salários mínimos,559.96,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-13,2025-07-20,São Paulo - SP,Pós-graduação,Aposentado,3 a 6 salários mínimos,132.22,Turista econômico
Negócios,Sozinho,Parques aquáticos,2025-07-01,2025-07-04,São José do Rio Preto - SP,Ensino Médio,Estudante,Até 3 salários mínimos,178.4,Turista Corporativo
Visitar familiares,Família com crianças,Hoteis,2025-12-29,2026-01-02,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,919.05,Turista fiel premium
Lazer,Sozinho,Parques aquáticos,2025-01-06,2025-01-10,Curitiba - PR,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,741.28,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-06-03,2025-06-07,Curitiba - PR,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,304.88,Turista fiel premium
Negócios,Sozinho,Participar de eventos da cidade,2025-05-12,2025-05-15,Ribeirão Preto - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,233.95,Turista Corporativo
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-01-01,2025-01-07,Belo Horizonte - MG,Superior Completo,CLT,6 a 10 salários mínimos,634.19,Familia de parques aquaticos
Negócios,Família com crianças,Hoteis,2025-09-17,2025-09-18,Ribeirão Preto - SP,Superior Incompleto,Estudante,3 a 6 salários mínimos,430.18,Turista Corporativo
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2025-10-11,2025-10-18,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,719.13,Familia de parques aquaticos
Eventos,Grupo de amigos,Parques aquáticos,2025-01-15,2025-01-19,Curitiba - PR,Superior Incompleto,Assalariado,6 a 10 salários mínimos,723.62,Familia de parques aquaticos
Visitar familiares,Casal,Conhecer pontos turísticos principais,2025-12-31,2026-01-05,Belo Horizonte - MG,Superior Incompleto,Assalariado,Até 3 salários mínimos,240.23,Turista fiel premium
Visitar familiares,Grupo de amigos,Participar de eventos da cidade,2025-07-05,2025-07-10,Belo Horizonte - MG,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,537.83,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-15,2025-01-21,Belo Horizonte - MG,Pós-graduação,Servidor Público,6 a 10 salários mínimos,658.62,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2025-01-24,2025-01-31,São José do Rio Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,152.69,Turista econômico
Negócios,Família com crianças,Hoteis,2025-05-27,2025-05-31,São Paulo - SP,Superior Completo,Assalariado,Até 3 salários mínimos,223.29,Turista Corporativo
Visitar familiares,Casal,Conhecer pontos turísticos principais,2025-12-30,2026-01-05,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,128.81,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-23,2025-12-29,São José do Rio Preto - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,580.16,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-26,2025-07-31,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,668.59,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-01,2025-07-10,Ribeirão Preto - SP,Pós-graduação,Estudante,3 a 6 salários mínimos,828.26,Turista econômico
Negócios,Sozinho,Hoteis,2025-05-24,2025-05-28,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,202.59,Turista Corporativo
Visitar familiares,Casal,"Restaurantes, parques, saídas à noite",2025-05-07,2025-05-09,Belo Horizonte - MG,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1254.8,Turista fiel premium
Visitar familiares,Grupo de amigos,Conhecer pontos turísticos principais,2025-12-25,2025-12-28,São Paulo - SP,Superior Incompleto,Assalariado,Até 3 salários mínimos,1128.9,Turista fiel premium
Saúde/Bem-estar,Grupo de amigos,Hoteis,2025-09-02,2025-09-06,Campinas - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,200.66,Turista Corporativo
Negócios,Sozinho,Hoteis,2025-02-13,2025-02-14,Goiânia - GO,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,183.08,Turista Corporativo
Visitar familiares,Sozinho,Hoteis,2025-12-30,2026-01-04,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1250.7,Turista fiel premium
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-04-22,2025-04-23,Campinas - SP,Superior Completo,Aposentado,Até 3 salários mínimos,611.6,Casal de fim de semana
Negócios,Sozinho,Hoteis,2025-10-08,2025-10-09,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,237.17,Turista Corporativo
Saúde/Bem-estar,Família com crianças,Parques aquáticos,2025-07-31,2025-08-04,São Paulo - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,1457.22,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-10-01,2025-10-03,São Paulo - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,174.3,Turista Corporativo
Negócios,Sozinho,Hoteis,2025-09-03,2025-09-05,Belo Horizonte - MG,Ensino Médio,Assalariado,Até 3 salários mínimos,146.73,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-07-29,2025-08-02,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,682.47,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2025-07-06,2025-07-13,São José do Rio Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,613.5,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-22,2025-07-28,Goiânia - GO,Superior Completo,Estudante,6 a 10 salários mínimos,498.8,Familia de parques aquaticos
Eventos,Sozinho,Participar de eventos da cidade,2025-08-21,2025-08-26,São Paulo - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,312.79,Turista de Evento
Negócios,Sozinho,Conhecer pontos turísticos principais,2025-07-21,2025-07-24,Curitiba - PR,Superior Completo,Assalariado,Até 3 salários mínimos,125.31,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-12,2025-12-21,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,100.2,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-17,2025-12-25,São Paulo - SP,Pós-graduação,Assalariado,Até 3 salários mínimos,165.68,Turista econômico
Lazer,Grupo de amigos,Parques aquáticos,2025-07-17,2025-07-23,São José do Rio Preto - SP,Pós-graduação,Aposentado,Mais de 10 salários mínimos,1652.37,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-04-22,2025-04-28,Goiânia - GO,Superior Incompleto,Estudante,6 a 10 salários mínimos,200.43,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-17,2025-12-24,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,592.58,Familia de parques aquaticos
Negócios,Família com crianças,Hoteis,2025-10-11,2025-10-16,Campinas - SP,Pós-graduação,Assalariado,Mais de 10 salários mínimos,1257.0,Turista fiel premium
Visitar familiares,Casal,Participar de eventos da cidade,2025-12-24,2025-12-28,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,677.89,Turista fiel premium
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-02-21,2025-02-25,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,528.96,Casal de fim de semana
Visitar familiares,Casal,Conhecer pontos turísticos principais,2025-12-21,2025-12-27,Ribeirão Preto - SP,Pós-graduação,CLT,3 a 6 salários mínimos,1147.85,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-08,2025-12-13,São Paulo - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,669.41,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-18,2025-01-24,Goiânia - GO,Ensino Médio,Servidor Público,Até 3 salários mínimos,150.26,Familia de parques aquaticos
Lazer,Família com crianças,Participar de eventos da cidade,2025-01-09,2025-01-13,São José do Rio Preto - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,484.22,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-20,2025-01-27,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,156.09,Turista econômico
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-01-12,2025-01-16,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,3 a 6 salários mínimos,631.26,Familia de parques aquaticos
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-01-15,2025-01-22,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,722.4,Familia de parques aquaticos
Lazer,Família com crianças,Participar de eventos da cidade,2025-01-06,2025-01-11,São Paulo - SP,Ensino Médio,CLT,6 a 10 salários mínimos,593.57,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-08,2025-01-13,São Paulo - SP,Pós-graduação,Assalariado,6 a 10 salários mínimos,761.93,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-12-18,2025-12-24,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,567.01,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-27,2025-08-01,Goiânia - GO,Pós-graduação,Assalariado,3 a 6 salários mínimos,651.28,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-10-31,2025-11-04,São Paulo - SP,Pós-graduação,Estudante,3 a 6 salários mínimos,758.41,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-11,2025-01-18,Belo Horizonte - MG,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,1714.15,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-23,2025-12-25,São José do Rio Preto - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,1676.29,Turista fiel premium
Visitar familiares,Casal,Hoteis,2025-11-05,2025-11-10,Curitiba - PR,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1756.13,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2025-12-08,2025-12-14,Ribeirão Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,714.91,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-01,2025-01-05,Belo Horizonte - MG,Superior Incompleto,Assalariado,6 a 10 salários mínimos,571.44,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2025-07-30,2025-08-05,Belo Horizonte - MG,Superior Completo,Estudante,6 a 10 salários mínimos,544.08,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-21,2025-12-27,São Paulo - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,518.36,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-06-05,2025-06-08,São Paulo - SP,Pós-graduação,Estudante,Até 3 salários mínimos,175.06,Turista Corporativo
Lazer,Casal,Parques aquáticos,2025-07-19,2025-07-23,São Paulo - SP,Superior Incompleto,CLT,Mais de 10 salários mínimos,577.34,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-07-11,2025-07-13,São Paulo - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,192.81,Turista Corporativo
Saúde/Bem-estar,Família com crianças,Parques aquáticos,2025-07-14,2025-07-18,Curitiba - PR,Superior Completo,Servidor Público,Até 3 salários mínimos,118.1,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2025-02-16,2025-02-23,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,637.25,Familia de parques aquaticos
Visitar familiares,Família com crianças,"Restaurantes, parques, saídas à noite",2025-05-02,2025-05-11,São Paulo - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,101.54,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-04-29,2025-05-06,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,207.85,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-01-30,2025-02-03,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,681.45,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-24,2025-12-28,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,797.81,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-10-12,2025-10-17,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1866.07,Turista fiel premium
